ticker,name,報告日,決算日,year,month,positive_probability,negative_probability,gpt_positive,gpt_negative,industry_33,MDA_文字数,input_tokens_1,output_tokens_1
7524,マルシェ株式会社,2015-06-15,2015-03-31,2015,03,0.9906977,0.009302298,0.3,0.7,6100,4213,4183,10
7524,マルシェ株式会社,2016-06-20,2016-03-31,2016,03,0.0046688546,0.9953311,0.3,0.7,6100,3821,3909,10
7524,マルシェ株式会社,2017-06-26,2017-03-31,2017,03,0.9974872,0.0025128066,0.3,0.7,6100,3692,3800,10
7524,マルシェ株式会社,2018-06-25,2018-03-31,2018,03,0.8713413,0.12865871,0.45,0.55,6100,3697,3843,10
7524,マルシェ株式会社,2019-06-24,2019-03-31,2019,03,0.8713413,0.12865871,0.4,0.6,6100,3413,3610,10
7524,マルシェ株式会社,2020-06-29,2020-03-31,2020,03,0.9813493,0.018650772,0.3,0.7,6100,5630,5376,10
7524,マルシェ株式会社,2021-06-28,2021-03-31,2021,03,0.0045478297,0.9954522,0.3,0.7,6100,5501,5286,10
7524,マルシェ株式会社,2022-06-27,2022-03-31,2022,03,0.4067859,0.59321404,0.3,0.7,6100,5419,5209,10
7525,リックス株式会社,2017-06-29,2017-03-31,2017,03,0.99774456,0.00225545,0.45,0.55,6050,4697,4574,10
7525,リックス株式会社,2018-06-28,2018-03-31,2018,03,0.9982212,0.0017787283,0.8,0.2,6050,5100,4896,10
7525,リックス株式会社,2019-06-26,2019-03-31,2019,03,0.9982212,0.0017787283,0.75,0.25,6050,5206,5031,10
7525,リックス株式会社,2020-06-26,2020-03-31,2020,03,0.9982212,0.0017787283,0.4,0.6,6050,6291,5908,10
7525,リックス株式会社,2021-06-25,2021-03-31,2021,03,0.9982212,0.0017787283,0.3,0.7,6050,6733,6269,10
7525,リックス株式会社,2022-06-24,2022-03-31,2022,03,0.9982212,0.0017787283,0.7,0.3,6050,7029,6412,10
7525,リックス株式会社,2023-06-23,2023-03-31,2023,03,0.9982212,0.0017787283,0.75,0.25,6050,6667,6109,10
7525,リックス株式会社,2024-06-28,2024-03-31,2024,03,0.9982212,0.0017787283,0.7,0.3,6050,6536,5992,10
7537,丸文株式会社,2014-06-27,2014-03-31,2014,03,0.40813997,0.59186006,0.75,0.25,6050,5261,4914,10
7537,丸文株式会社,2015-06-26,2015-03-31,2015,03,0.40813997,0.59186006,0.7,0.3,6050,4098,4062,10
7537,丸文株式会社,2016-06-28,2016-03-31,2016,03,0.40813997,0.59186006,0.4,0.6,6050,4423,4308,10
7537,丸文株式会社,2017-06-28,2017-03-31,2017,03,0.40813997,0.59186006,0.4,0.6,6050,4075,4035,10
7537,丸文株式会社,2018-06-27,2018-03-31,2018,03,0.9985252,0.0014748782,0.75,0.25,6050,4184,4148,10
7537,丸文株式会社,2019-06-26,2019-03-31,2019,03,0.9979031,0.0020969536,0.4,0.6,6050,5843,5437,10
7537,丸文株式会社,2020-06-25,2020-03-31,2020,03,0.9985104,0.0014895955,0.3,0.7,6050,5877,5473,10
7537,丸文株式会社,2021-06-25,2021-03-31,2021,03,0.0044621076,0.9955379,0.3,0.7,6050,6212,5722,10
7537,丸文株式会社,2022-06-28,2022-03-31,2022,03,0.004640044,0.99535996,0.6,0.4,6050,6465,5891,10
7537,丸文株式会社,2023-06-28,2023-03-31,2023,03,0.99805754,0.0019424834,0.8,0.2,6050,5716,5306,10
7537,丸文株式会社,2024-06-26,2024-03-31,2024,03,0.99852186,0.0014782076,0.6,0.4,6050,5851,5414,10
7550,株式会社ゼンショーホールディングス,2014-06-25,2014-03-31,2014,03,0.9985215,0.0014785201,0.4,0.6,6100,4869,4587,10
7550,株式会社ゼンショーホールディングス,2015-06-22,2015-03-31,2015,03,0.9985261,0.0014739045,0.4,0.6,6100,5392,4969,10
7550,株式会社ゼンショーホールディングス,2016-06-27,2016-03-31,2016,03,0.99852544,0.001474581,0.7,0.3,6100,5201,4806,10
7550,株式会社ゼンショーホールディングス,2017-06-30,2017-03-31,2017,03,0.99852556,0.0014744181,0.7,0.3,6100,5553,5030,10
7550,株式会社ゼンショーホールディングス,2018-06-25,2018-03-31,2018,03,0.99831593,0.0016840807,0.6,0.4,6100,5635,5171,10
7550,株式会社ゼンショーホールディングス,2019-06-24,2019-03-31,2019,03,0.99838614,0.0016139279,0.7,0.3,6100,6208,5619,10
7550,株式会社ゼンショーホールディングス,2020-06-29,2020-03-31,2020,03,0.99852544,0.0014746337,0.6,0.4,6100,8732,7653,10
7550,株式会社ゼンショーホールディングス,2021-06-28,2021-03-31,2021,03,0.004446739,0.9955532,0.3,0.7,6100,9673,8364,10
7550,株式会社ゼンショーホールディングス,2022-06-27,2022-03-31,2022,03,0.9985216,0.0014783582,0.6,0.4,6100,9325,8132,10
7550,株式会社ゼンショーホールディングス,2023-06-26,2023-03-31,2023,03,0.99852633,0.0014735766,0.7,0.3,6100,8878,7817,10
7550,株式会社ゼンショーホールディングス,2024-06-28,2024-03-31,2024,03,0.39703298,0.60296696,0.8,0.2,6100,9460,8217,10
7552,株式会社ハピネット,2014-06-23,2014-03-31,2014,03,0.9984584,0.0015416046,0.6,0.4,6050,4340,4379,10
7552,株式会社ハピネット,2015-06-24,2015-03-31,2015,03,0.9984584,0.0015416046,0.7,0.3,6050,4365,4379,10
7552,株式会社ハピネット,2016-06-24,2016-03-31,2016,03,0.9984584,0.0015416046,0.3,0.7,6050,5024,4909,10
7552,株式会社ハピネット,2017-06-23,2017-03-31,2017,03,0.9984584,0.0015416046,0.4,0.6,6050,4054,4094,10
7552,株式会社ハピネット,2018-06-22,2018-03-31,2018,03,0.9985234,0.0014766571,0.7,0.3,6050,3473,3589,10
7552,株式会社ハピネット,2019-06-21,2019-03-31,2019,03,0.99840313,0.001596853,0.6,0.4,6050,3563,3694,10
7552,株式会社ハピネット,2020-06-19,2020-03-31,2020,03,0.004482929,0.9955171,0.3,0.7,6050,5571,5290,10
7552,株式会社ハピネット,2021-06-25,2021-03-31,2021,03,0.40346718,0.5965328,0.75,0.25,6050,4803,4666,10
7552,株式会社ハピネット,2022-06-24,2022-03-31,2022,03,0.9984763,0.0015236179,0.75,0.25,6050,4984,4779,10
7552,株式会社ハピネット,2023-06-23,2023-03-31,2023,03,0.9984536,0.0015463806,0.7,0.3,6050,4943,4703,10
7552,株式会社ハピネット,2024-06-21,2024-03-31,2024,03,0.99852306,0.0014769082,0.8,0.2,6050,4997,4771,10
7554,株式会社幸楽苑,2014-06-20,2014-03-31,2014,03,0.99852633,0.0014735941,0.65,0.35,6100,4758,4565,10
7554,株式会社幸楽苑,2015-06-19,2015-03-31,2015,03,0.99852633,0.0014736082,0.6,0.4,6100,4522,4383,10
7554,株式会社幸楽苑ホールディングス(旧会社名株式会社幸楽苑),2016-06-20,2016-03-31,2016,03,0.0046489593,0.9953511,0.4,0.6,6100,4913,4652,10
7554,株式会社幸楽苑ホールディングス,2017-06-22,2017-03-31,2017,03,0.99852645,0.0014735557,0.3,0.7,6100,4979,4718,10
7554,株式会社幸楽苑ホールディングス,2018-06-20,2018-03-31,2018,03,0.9984047,0.0015953318,0.3,0.7,6100,5390,5064,10
7554,株式会社幸楽苑ホールディングス,2019-06-25,2019-03-31,2019,03,0.9965659,0.003434185,0.6,0.4,6100,5711,5326,10
7554,株式会社幸楽苑ホールディングス,2020-07-01,2020-03-31,2020,03,0.004476692,0.99552333,0.3,0.7,6100,5950,5555,10
7554,株式会社幸楽苑ホールディングス,2021-06-21,2021-03-31,2021,03,0.0044860546,0.995514,0.3,0.7,6100,5377,5092,10
7554,株式会社幸楽苑ホールディングス,2022-06-27,2022-03-31,2022,03,0.0044502886,0.9955497,0.4,0.6,6100,5463,5177,10
7554,株式会社幸楽苑ホールディングス,2023-06-22,2023-03-31,2023,03,0.9981255,0.0018745407,0.3,0.7,6100,5607,5257,10
7554,株式会社幸楽苑ホールディングス,2024-06-24,2024-03-31,2024,03,0.005257026,0.994743,0.6,0.4,6100,5730,5351,10
7561,株式会社ハークスレイ,2014-06-24,2014-03-31,2014,03,0.0049596466,0.99504036,0.55,0.45,6100,4945,4815,10
7561,株式会社ハークスレイ,2015-06-24,2015-03-31,2015,03,0.004760529,0.9952395,0.45,0.55,6100,4916,4772,10
7561,株式会社ハークスレイ,2016-06-24,2016-03-31,2016,03,0.006600265,0.99339974,0.45,0.55,6100,4938,4811,10
7561,株式会社ハークスレイ,2017-06-22,2017-03-31,2017,03,0.00698289,0.9930171,0.4,0.6,6100,4990,4850,10
7561,株式会社ハークスレイ,2018-06-21,2018-03-31,2018,03,0.9985226,0.0014774863,0.4,0.6,6100,5273,5078,10
7561,株式会社ハークスレイ,2019-06-20,2019-03-31,2019,03,0.99852425,0.0014758074,0.6,0.4,6100,5181,4978,10
7561,株式会社ハークスレイ,2020-06-24,2020-03-31,2020,03,0.99851125,0.0014887034,0.6,0.4,6100,6154,5762,10
7561,株式会社ハークスレイ,2021-06-24,2021-03-31,2021,03,0.0045149163,0.99548507,0.4,0.6,6100,6892,6372,10
7561,株式会社ハークスレイ,2022-06-23,2022-03-31,2022,03,0.0045723575,0.9954276,0.65,0.35,6100,5382,5115,10
7561,株式会社ハークスレイ,2023-06-21,2023-03-31,2023,03,0.005172079,0.9948279,0.7,0.3,6100,5386,5039,10
7570,橋本総業株式会社,2015-06-25,2015-03-31,2015,03,0.004995184,0.99500483,0.4,0.6,6050,7622,7077,10
7570,橋本総業ホールディングス株式会社（旧会社名橋本総業株式会社）,2016-06-29,2016-03-31,2016,03,0.4077853,0.59221476,0.6,0.4,6050,8137,7458,10
7570,橋本総業ホールディングス株式会社,2017-06-29,2017-03-31,2017,03,0.004995184,0.99500483,0.7,0.3,6050,7725,7143,10
7570,橋本総業ホールディングス株式会社,2018-06-26,2018-03-31,2018,03,0.99851674,0.0014832767,0.75,0.25,6050,9097,8256,10
7570,橋本総業ホールディングス株式会社,2019-06-27,2019-03-31,2019,03,0.998445,0.0015550369,0.7,0.3,6050,9208,8341,10
7570,橋本総業ホールディングス株式会社,2020-06-26,2020-03-31,2020,03,0.004574903,0.99542516,0.65,0.35,6050,9630,8708,10
7570,橋本総業ホールディングス株式会社,2021-06-29,2021-03-31,2021,03,0.0044851815,0.9955148,0.45,0.55,6050,9479,8614,10
7570,橋本総業ホールディングス株式会社,2022-06-29,2022-03-31,2022,03,0.98515725,0.014842773,0.7,0.3,6050,9875,8905,10
7570,橋本総業ホールディングス株式会社,2023-06-29,2023-03-31,2023,03,0.005138653,0.9948613,0.7,0.3,6050,9350,8470,10
7575,日本ライフライン株式会社,2017-06-28,2017-03-31,2017,03,0.9985251,0.001474951,0.85,0.15,6050,7322,6563,10
7575,日本ライフライン株式会社,2018-06-27,2018-03-31,2018,03,0.9985257,0.0014742938,0.85,0.15,6050,8317,7335,10
7575,日本ライフライン株式会社,2019-06-26,2019-03-31,2019,03,0.9985,0.001500012,0.7,0.3,6050,7794,6987,10
7575,日本ライフライン株式会社,2020-06-25,2020-03-31,2020,03,0.9985262,0.0014737943,0.7,0.3,6050,10076,8819,10
7575,日本ライフライン株式会社,2021-06-25,2021-03-31,2021,03,0.0044788243,0.9955212,0.4,0.6,6050,8765,7750,10
7575,日本ライフライン株式会社,2022-06-28,2022-03-31,2022,03,0.0046266536,0.9953733,0.6,0.4,6050,7233,6538,10
7575,日本ライフライン株式会社,2023-06-28,2023-03-31,2023,03,0.40411872,0.5958813,0.6,0.4,6050,7786,6980,10
7575,日本ライフライン株式会社,2024-06-19,2024-03-31,2024,03,0.40382567,0.5961743,0.7,0.3,6050,6831,6301,10
7591,株式会社エクセル,2018-06-26,2018-03-31,2018,03,0.9985258,0.0014742505,0.6,0.4,6050,6171,5596,10
7591,株式会社エクセル,2019-06-27,2019-03-31,2019,03,0.99645317,0.0035467912,0.2,0.8,6050,6903,6175,10
7593,ＶＴホールディングス株式会社,2016-06-29,2016-03-31,2016,03,0.9984785,0.0015215374,0.6,0.4,6100,4629,4509,10
7593,ＶＴホールディングス株式会社,2017-06-28,2017-03-31,2017,03,0.99840385,0.0015961136,0.6,0.4,6100,4608,4489,10
7593,ＶＴホールディングス株式会社,2018-06-27,2018-03-31,2018,03,0.006490668,0.99350935,0.6,0.4,6100,5509,5222,10
7593,ＶＴホールディングス株式会社,2019-06-26,2019-03-31,2019,03,0.9985261,0.0014738376,0.6,0.4,6100,7574,6744,10
7593,ＶＴホールディングス株式会社,2020-07-10,2020-03-31,2020,03,0.005847668,0.99415237,0.3,0.7,6100,7393,6790,10
7593,ＶＴホールディングス株式会社,2021-06-30,2021-03-31,2021,03,0.41908228,0.5809177,0.6,0.4,6100,5598,5333,10
7593,ＶＴホールディングス株式会社,2022-06-30,2022-03-31,2022,03,0.4000907,0.59990937,0.7,0.3,6100,5671,5368,10
7593,ＶＴホールディングス株式会社,2023-06-29,2023-03-31,2023,03,0.9981546,0.0018454443,0.7,0.3,6100,6004,5597,10
7593,ＶＴホールディングス株式会社,2024-06-28,2024-03-31,2024,03,0.99851626,0.0014837387,0.7,0.3,6100,5720,5382,10
7595,株式会社アルゴグラフィックス,2014-06-20,2014-03-31,2014,03,0.0074679283,0.9925321,0.75,0.25,5250,6026,5509,10
7595,株式会社アルゴグラフィックス,2015-06-19,2015-03-31,2015,03,0.42149395,0.57850605,0.7,0.3,5250,6383,5791,10
7595,株式会社アルゴグラフィックス,2016-06-17,2016-03-31,2016,03,0.9985108,0.0014892337,0.7,0.3,5250,6470,5836,10
7595,株式会社アルゴグラフィックス,2017-06-16,2017-03-31,2017,03,0.40481675,0.59518325,0.8,0.2,5250,5955,5454,10
7595,株式会社アルゴグラフィックス,2018-06-22,2018-03-31,2018,03,0.9985234,0.0014766445,0.85,0.15,5250,5828,5348,10
7595,株式会社アルゴグラフィックス,2019-06-21,2019-03-31,2019,03,0.004606285,0.99539375,0.8,0.2,5250,6086,5575,10
7595,株式会社アルゴグラフィックス,2020-06-19,2020-03-31,2020,03,0.004678962,0.9953211,0.7,0.3,5250,5731,5275,10
7595,株式会社アルゴグラフィックス,2021-06-18,2021-03-31,2021,03,0.0048401766,0.9951598,0.4,0.6,5250,6161,5613,10
7595,株式会社アルゴグラフィックス,2022-06-24,2022-03-31,2022,03,0.9984055,0.0015944623,0.8,0.2,5250,6451,5856,10
7595,株式会社アルゴグラフィックス,2023-06-23,2023-03-31,2023,03,0.3999824,0.60001767,0.8,0.2,5250,6401,5815,10
7595,株式会社アルゴグラフィックス,2024-06-21,2024-03-31,2024,03,0.99791545,0.0020845095,0.75,0.25,5250,6358,5794,10
7596,株式会社魚力,2015-06-29,2015-03-31,2015,03,0.41461292,0.5853871,0.6,0.4,6100,6943,6408,10
7596,株式会社魚力,2016-06-30,2016-03-31,2016,03,0.99847835,0.0015216396,0.6,0.4,6100,7340,6700,10
7596,株式会社魚力,2017-06-30,2017-03-31,2017,03,0.41461292,0.5853871,0.4,0.6,6100,5966,5602,10
7596,株式会社魚力,2018-06-29,2018-03-31,2018,03,0.99776566,0.0022343304,0.45,0.55,6100,5997,5756,10
7596,株式会社魚力,2019-06-28,2019-03-31,2019,03,0.3970699,0.60293007,0.6,0.4,6100,5893,5673,10
7596,株式会社魚力,2020-06-29,2020-03-31,2020,03,0.99849176,0.0015082491,0.6,0.4,6100,8100,7332,10
7596,株式会社魚力,2021-06-30,2021-03-31,2021,03,0.0053827115,0.9946173,0.65,0.35,6100,8803,8020,10
7596,株式会社魚力,2022-06-29,2022-03-31,2022,03,0.004533785,0.99546623,0.6,0.4,6100,8247,7476,10
7596,株式会社魚力,2023-06-29,2023-03-31,2023,03,0.99850047,0.0014995178,0.4,0.6,6100,8531,7689,10
7596,株式会社魚力,2024-06-28,2024-03-31,2024,03,0.99852544,0.001474614,0.65,0.35,6100,8534,7665,10
7600,株式会社日本エム・ディ・エム,2014-06-24,2014-03-31,2014,03,0.9984394,0.0015605964,0.75,0.25,6050,4517,4395,10
7600,株式会社日本エム・ディ・エム,2015-06-23,2015-03-31,2015,03,0.9984394,0.0015605964,0.6,0.4,6050,4400,4304,10
7600,株式会社日本エム・ディ・エム,2016-06-27,2016-03-31,2016,03,0.9984394,0.0015605964,0.75,0.25,6050,4063,4037,10
7600,株式会社日本エム・ディ・エム,2017-06-26,2017-03-31,2017,03,0.9984394,0.0015605964,0.65,0.35,6050,4032,4001,10
7600,株式会社日本エム・ディ・エム,2018-06-25,2018-03-31,2018,03,0.9985262,0.0014736959,0.75,0.25,6050,4235,4185,10
7600,株式会社日本エム・ディ・エム,2019-06-25,2019-03-31,2019,03,0.99852633,0.0014736905,0.8,0.2,6050,4142,4106,10
7600,株式会社日本エム・ディ・エム,2020-06-23,2020-03-31,2020,03,0.99852633,0.0014736763,0.8,0.2,3750,4806,4620,10
7600,株式会社日本エム・ディ・エム,2021-06-22,2021-03-31,2021,03,0.0046240874,0.9953759,0.3,0.7,3750,4504,4390,10
7600,株式会社日本エム・ディ・エム,2022-06-28,2022-03-31,2022,03,0.99852633,0.0014736665,0.8,0.2,3750,4777,4600,10
7600,株式会社日本エム・ディ・エム,2023-06-27,2023-03-31,2023,03,0.0062406417,0.9937594,0.4,0.6,3750,5205,4918,10
7600,株式会社日本エム・ディ・エム,2024-06-25,2024-03-31,2024,03,0.007183357,0.9928167,0.45,0.55,3750,5583,5137,10
7606,株式会社ユナイテッドアローズ,2014-06-25,2014-03-31,2014,03,0.99835855,0.0016414289,0.75,0.25,6100,5457,5073,10
7606,株式会社ユナイテッドアローズ,2015-06-24,2015-03-31,2015,03,0.9983851,0.0016148799,0.45,0.55,6100,4545,4367,10
7606,株式会社ユナイテッドアローズ,2016-06-24,2016-03-31,2016,03,0.9985261,0.001473891,0.7,0.3,6100,4428,4342,10
7606,株式会社ユナイテッドアローズ,2017-06-23,2017-03-31,2017,03,0.9985261,0.0014738307,0.45,0.55,6100,4879,4598,10
7606,株式会社ユナイテッドアローズ,2018-06-25,2018-03-31,2018,03,0.99850935,0.0014905928,0.7,0.3,6100,6665,6084,10
7606,株式会社ユナイテッドアローズ,2019-06-24,2019-03-31,2019,03,0.99852246,0.0014775271,0.7,0.3,6100,6862,6261,10
7606,株式会社ユナイテッドアローズ,2020-06-22,2020-03-31,2020,03,0.9969997,0.003000298,0.4,0.6,6100,7502,6768,10
7606,株式会社ユナイテッドアローズ,2021-06-29,2021-03-31,2021,03,0.004502225,0.9954978,0.3,0.7,6100,7277,6571,10
7606,株式会社ユナイテッドアローズ,2022-06-28,2022-03-31,2022,03,0.004708893,0.9952911,0.6,0.4,6100,7549,6639,10
7606,株式会社ユナイテッドアローズ,2023-06-27,2023-03-31,2023,03,0.0056639137,0.99433607,0.75,0.25,6100,6993,6330,10
7606,株式会社ユナイテッドアローズ,2024-06-27,2024-03-31,2024,03,0.99725753,0.0027425312,0.7,0.3,6100,7000,6319,10
7615,京都きもの友禅株式会社,2014-06-26,2014-03-31,2014,03,0.0050061927,0.99499387,0.4,0.6,6100,6088,5493,10
7615,京都きもの友禅株式会社,2015-06-25,2015-03-31,2015,03,0.0056406776,0.9943593,0.2,0.8,6100,5914,5374,10
7615,京都きもの友禅株式会社,2016-06-30,2016-03-31,2016,03,0.0047585047,0.9952415,0.3,0.7,6100,5760,5241,10
7615,京都きもの友禅株式会社,2017-06-30,2017-03-31,2017,03,0.94524807,0.054751854,0.55,0.45,6100,5746,5182,10
7615,京都きもの友禅株式会社,2018-06-29,2018-03-31,2018,03,0.0044564237,0.99554354,0.2,0.8,6100,6022,5462,10
7615,京都きもの友禅株式会社,2019-06-28,2019-03-31,2019,03,0.9962452,0.0037547895,0.2,0.8,6100,6085,5518,10
7615,京都きもの友禅株式会社,2020-06-25,2020-03-31,2020,03,0.0044631357,0.9955369,0.4,0.6,6100,6153,5634,10
7615,京都きもの友禅株式会社,2021-06-29,2021-03-31,2021,03,0.004523261,0.9954768,0.3,0.7,6100,6092,5612,10
7615,株式会社YU-WACreationHoldings（旧会社名京都きもの友禅株式会社）,2022-06-27,2022-03-31,2022,03,0.99830365,0.0016962722,0.4,0.6,6100,6538,5934,10
7616,株式会社コロワイド,2014-06-26,2014-03-31,2014,03,0.9984378,0.0015621568,0.6,0.4,6100,4632,4549,10
7616,株式会社コロワイド,2015-06-25,2015-03-31,2015,03,0.99832815,0.0016718155,0.4,0.6,6100,5147,4932,10
7616,株式会社コロワイド,2016-06-24,2016-03-31,2016,03,0.99835026,0.0016496989,0.6,0.4,6100,5567,5286,10
7616,株式会社コロワイド,2017-06-29,2017-03-31,2017,03,0.0071424977,0.99285746,0.4,0.6,6100,8771,7597,10
7616,株式会社コロワイド,2018-06-27,2018-03-31,2018,03,0.40331072,0.5966893,0.4,0.6,6100,5409,5061,10
7616,株式会社コロワイド,2019-06-27,2019-03-31,2019,03,0.0051645455,0.9948355,0.4,0.6,6100,5302,4986,10
7616,株式会社コロワイド,2020-06-30,2020-03-31,2020,03,0.9985261,0.001473891,0.3,0.7,6100,7772,6972,10
7616,株式会社コロワイド,2021-06-25,2021-03-31,2021,03,0.9985261,0.0014739248,0.3,0.7,6100,7880,7052,10
7616,株式会社コロワイド,2022-06-29,2022-03-31,2022,03,0.99852633,0.0014736489,0.4,0.6,6100,7470,6772,10
7616,株式会社コロワイド,2023-06-28,2023-03-31,2023,03,0.40230379,0.59769624,0.4,0.6,6100,7006,6417,10
7616,株式会社コロワイド,2024-06-28,2024-03-31,2024,03,0.9985262,0.0014737296,0.6,0.4,6100,7434,6685,10
7618,株式会社ピーシーデポコーポレーション,2016-06-24,2016-03-31,2016,03,0.9259124,0.0740876,0.7,0.3,6100,6486,5706,10
7618,株式会社ピーシーデポコーポレーション,2017-06-29,2017-03-31,2017,03,0.99852604,0.0014739655,0.4,0.6,6100,7062,6075,10
7618,株式会社ピーシーデポコーポレーション,2018-06-28,2018-03-31,2018,03,0.9985258,0.0014742153,0.4,0.6,6100,5584,5047,10
7618,株式会社ピーシーデポコーポレーション,2019-06-27,2019-03-31,2019,03,0.9985262,0.0014737984,0.4,0.6,6100,6215,5583,10
7618,株式会社ピーシーデポコーポレーション,2020-06-26,2020-03-31,2020,03,0.40575713,0.5942429,0.6,0.4,6100,8827,7650,10
7618,株式会社ピーシーデポコーポレーション,2021-06-24,2021-03-31,2021,03,0.99523085,0.004769062,0.45,0.55,6100,7714,6850,10
7618,株式会社ピーシーデポコーポレーション,2022-06-27,2022-03-31,2022,03,0.9985184,0.001481589,0.4,0.6,6100,7194,6507,10
7618,株式会社ピーシーデポコーポレーション,2023-06-26,2023-03-31,2023,03,0.99851733,0.0014826122,0.45,0.55,6100,5396,5117,10
7619,田中商事株式会社,2014-06-27,2014-03-31,2014,03,0.9984061,0.0015939524,0.75,0.25,6050,4641,4562,10
7619,田中商事株式会社,2015-06-26,2015-03-31,2015,03,0.9984055,0.001594521,0.7,0.3,6050,4613,4556,10
7619,田中商事株式会社,2016-06-29,2016-03-31,2016,03,0.9984883,0.0015117201,0.7,0.3,6050,4774,4645,10
7619,田中商事株式会社,2017-06-23,2017-03-31,2017,03,0.9982822,0.0017178219,0.4,0.6,6050,3846,3919,10
7619,田中商事株式会社,2018-06-22,2018-03-31,2018,03,0.9985251,0.0014749764,0.4,0.6,6050,4704,4673,10
7619,田中商事株式会社,2019-06-21,2019-03-31,2019,03,0.99849653,0.0015034984,0.75,0.25,6050,4441,4469,10
7619,田中商事株式会社,2020-06-26,2020-03-31,2020,03,0.4012716,0.59872836,0.7,0.3,6050,4272,4348,10
7619,田中商事株式会社,2021-06-28,2021-03-31,2021,03,0.9950393,0.004960741,0.3,0.7,6050,4577,4570,10
7619,田中商事株式会社,2022-06-27,2022-03-31,2022,03,0.0044600093,0.99553996,0.7,0.3,6050,4340,4371,10
7628,株式会社オーハシテクニカ,2014-06-24,2014-03-31,2014,03,0.99840146,0.001598576,0.85,0.15,6050,3654,3817,10
7628,株式会社オーハシテクニカ,2015-06-24,2015-03-31,2015,03,0.99840146,0.001598576,0.7,0.3,6050,3622,3800,10
7628,株式会社オーハシテクニカ,2016-06-24,2016-03-31,2016,03,0.99840146,0.001598576,0.6,0.4,6050,4031,4124,10
7628,株式会社オーハシテクニカ,2017-06-22,2017-03-31,2017,03,0.99840146,0.001598576,0.3,0.7,6050,3912,4042,10
7628,株式会社オーハシテクニカ,2018-06-26,2018-03-31,2018,03,0.9985246,0.0014754751,0.7,0.3,6050,4974,4912,10
7628,株式会社オーハシテクニカ,2019-06-25,2019-03-31,2019,03,0.9984174,0.001582627,0.45,0.55,6050,5412,5195,10
7628,株式会社オーハシテクニカ,2020-06-25,2020-03-31,2020,03,0.0044405353,0.99555945,0.2,0.8,6050,7160,6494,10
7628,株式会社オーハシテクニカ,2021-06-25,2021-03-31,2021,03,0.0044740643,0.9955259,0.3,0.7,6050,6837,6324,10
7628,株式会社オーハシテクニカ,2022-06-24,2022-03-31,2022,03,0.40480876,0.59519124,0.7,0.3,6050,6971,6409,10
7628,株式会社オーハシテクニカ,2023-06-23,2023-03-31,2023,03,0.005299725,0.9947003,0.4,0.6,6050,6886,6331,10
7628,株式会社オーハシテクニカ,2024-06-25,2024-03-31,2024,03,0.004432157,0.99556786,0.45,0.55,6050,6732,6186,10
7637,白銅株式会社,2014-06-27,2014-03-31,2014,03,0.99825734,0.001742617,0.75,0.25,6050,4858,4721,10
7637,白銅株式会社,2015-06-26,2015-03-31,2015,03,0.9982577,0.0017422837,0.75,0.25,6050,5151,4910,10
7637,白銅株式会社,2016-06-29,2016-03-31,2016,03,0.9982565,0.0017434965,0.4,0.6,6050,5140,4918,10
7637,白銅株式会社,2017-06-29,2017-03-31,2017,03,0.99833775,0.0016621721,0.7,0.3,6050,4988,4825,10
7637,白銅株式会社,2018-06-29,2018-03-31,2018,03,0.9985262,0.0014737057,0.85,0.15,6050,5931,5604,10
7637,白銅株式会社,2019-06-28,2019-03-31,2019,03,0.9976847,0.0023152474,0.45,0.55,6050,6278,5864,10
7637,白銅株式会社,2020-06-29,2020-03-31,2020,03,0.004529595,0.9954704,0.4,0.6,6050,6407,5999,10
7637,白銅株式会社,2021-06-30,2021-03-31,2021,03,0.00457755,0.9954224,0.45,0.55,6050,6354,5975,10
7637,白銅株式会社,2022-06-30,2022-03-31,2022,03,0.99851793,0.0014820189,0.8,0.2,6050,6259,5867,10
7637,白銅株式会社,2023-06-29,2023-03-31,2023,03,0.9985262,0.0014737543,0.6,0.4,6050,6763,6228,10
7637,白銅株式会社,2024-06-27,2024-03-31,2024,03,0.004529328,0.99547064,0.4,0.6,6050,7498,6764,10
7701,株式会社島津製作所,2014-06-30,2014-03-31,2014,03,0.99785715,0.0021428382,0.75,0.25,3750,8295,7529,10
7701,株式会社島津製作所,2015-06-29,2015-03-31,2015,03,0.99785715,0.0021428382,0.6,0.4,3750,7976,7316,10
7701,株式会社島津製作所,2016-06-30,2016-03-31,2016,03,0.99785715,0.0021428382,0.8,0.2,3750,8429,7719,10
7701,株式会社島津製作所,2017-06-30,2017-03-31,2017,03,0.99785715,0.0021428382,0.7,0.3,3750,4509,4558,10
7701,株式会社島津製作所,2018-06-28,2018-03-31,2018,03,0.99852633,0.0014736933,0.85,0.15,3750,4981,4943,10
7701,株式会社島津製作所,2019-06-27,2019-03-31,2019,03,0.99852604,0.0014739591,0.7,0.3,3750,5016,4984,10
7701,株式会社島津製作所,2020-06-26,2020-03-31,2020,03,0.004573955,0.9954261,0.4,0.6,3750,7327,6913,10
7701,株式会社島津製作所,2021-06-28,2021-03-31,2021,03,0.99839765,0.0016023819,0.7,0.3,3750,6448,6115,10
7701,株式会社島津製作所,2022-06-29,2022-03-31,2022,03,0.9985262,0.0014737564,0.8,0.2,3750,6794,6382,10
7701,株式会社島津製作所,2023-06-29,2023-03-31,2023,03,0.99852633,0.0014736834,0.8,0.2,3750,7125,6681,10
